latitude,longitude,brightness,daynight,bright_t31,acq_time,frp,confidence
-9.323,35.944,327.9,D,304.5,1100,26.2,63
-8.825,39.212,328.5,D,308.5,1100,9.5,71
-9.293,35.808,322.8,D,300.4,1100,17.6,64
-9.878,30.955,342.5,D,300.2,1100,277.6,90
-8.792,39.122,338.3,D,308,1100,24.6,85
-8.793,39.113,339.9,D,308.2,1100,27.5,87
-9.87,30.95,337.1,D,298.3,1100,212.3,86
-9.045,36.816,324,D,304.7,1100,11.7,57
-9.53,32.962,324.1,D,307.4,1100,33.7,48
-8.694,39.234,333.4,D,311.8,1100,15.7,81
-8.695,39.225,343.9,D,312.1,1100,33,90
-8.726,39.003,323,D,305.8,1100,8,21
-9.52,32.978,323.4,D,306.3,1100,36.1,48
-8.626,39.255,327.8,D,310.1,1100,8.6,68
-8.627,39.246,328.1,D,309.7,1100,9.8,61
-9.075,35.987,318.8,D,298,1100,9.1,30
-8.639,39.098,320.6,D,302.6,1100,6.3,29
-8.651,39.014,329.7,D,303.3,1100,16.8,74
-8.652,39.005,327.8,D,302.4,1100,15.3,74
-8.617,39.123,333.7,D,307,1100,19.1,82
-8.618,39.113,353.8,D,307.5,1100,57.7,96
-8.614,39.075,328.3,D,301,1100,15.4,75
-8.59,39.057,325.5,D,305.3,1100,12.2,71
-8.568,39.147,328.5,D,309.3,1100,12.8,63
-8.575,39.101,343.5,D,304.8,1100,38.7,90
-8.576,39.092,332.1,D,303.2,1100,20.3,80
-8.601,38.917,338.6,D,309.8,1100,28.4,86
-8.602,38.907,338.9,D,308.4,1100,29.6,85
-8.544,39.256,324.7,D,306.1,1100,8.4,65
-8.566,39.1,328.8,D,304.8,1100,15.4,72
-8.59,38.925,330.9,D,302.1,1100,15.8,61
-8.592,38.915,329.7,D,305,1100,15.3,51
-8.546,39.172,327.3,D,307.1,1100,11.6,74
-8.557,39.099,322.6,D,303.7,1100,8.4,45
-8.583,38.914,329.1,D,301.8,1100,15.7,46
-9.011,35.781,329.1,D,305.4,1100,28.1,76
-9.499,31.973,328.6,D,302,1100,68.8,79
-8.546,39.107,324.5,D,304.6,1100,10.3,69
-8.548,39.098,333.4,D,304.7,1100,22.3,82
-9.18,34.403,323.6,D,306.4,1100,31.1,63
-8.938,36.163,323.3,D,304.9,1100,9.5,58
-8.94,36.15,328,D,305.2,1100,19.4,78
-8.991,35.764,325.3,D,303.3,1100,22.4,62
-8.993,35.75,323.6,D,301.8,1100,20.9,64
-8.509,39.242,324.7,D,306.5,1100,9.6,70
-8.513,39.214,340.5,D,305.8,1100,30.8,88
-8.514,39.205,327.3,D,306.6,1100,11.2,73
-8.982,35.749,325.8,D,301.4,1100,25.8,75
-9.024,35.247,323.1,D,300.4,1100,23,62
-8.485,39.147,323.2,D,305.7,1100,7.8,46
-9.023,35.256,317.9,D,301.2,1100,11,14
-9.025,35.241,318.9,D,301.2,1100,14.5,45
-8.993,35.311,324.9,D,299.9,1100,25.2,65
-8.979,35.325,326.6,D,299.6,1100,31.3,54
-8.592,38.048,322.9,D,300,1100,14,56
-8.593,38.038,332,D,302.8,1100,26.6,81
-8.409,39.23,331.3,D,308.3,1100,15.1,80
-8.473,38.768,345.2,D,307.6,1100,45.4,91
-8.74,36.804,323.3,D,303.3,1100,13.7,49
-8.749,36.734,319,D,301.6,1100,11,51
-8.751,36.723,319.6,D,301.3,1100,12,54
-9.056,34.36,321.5,D,303.9,1100,19.8,44
-9.058,34.344,323.7,D,306.8,1100,22.8,36
-8.413,39.137,337.3,D,304.9,1100,27.4,86
-8.388,39.184,333,D,307.1,1100,19.9,82
-8.724,36.785,320,D,303.8,1100,11,45
-8.736,36.692,320.9,D,302.2,1100,16.4,54
-9.053,34.355,327.8,D,305.1,1100,38,74
-8.373,39.228,341.6,D,309.8,1100,33.1,89
-8.41,38.896,337.7,D,302.4,1100,29.7,86
-8.374,39.023,323.6,D,304.7,1100,9.9,63
-8.809,35.838,326.9,D,306,1100,20.5,75
-8.394,38.818,333.9,D,304.3,1100,22.5,66
-8.4,38.771,336.3,D,308.3,1100,30.4,77
-8.67,36.8,324,D,301.7,1100,16.8,51
-8.364,38.899,330.7,D,303,1100,21.4,79
-8.365,38.89,323.7,D,301.6,1100,11.4,29
-8.37,38.852,328.6,D,306.8,1100,15.4,43
-8.323,39.056,340,D,305.2,1100,33.8,88
-8.292,39.21,325.9,D,306.7,1100,9.7,65
-8.293,39.201,346.2,D,308,1100,42.2,92
-8.314,39.055,368.7,D,305.6,1100,104.9,100
-8.315,38.98,329.9,D,305.9,1100,15.9,70
-8.317,38.97,353.3,D,307.7,1100,58.9,96
-8.312,38.942,363.3,D,302.4,1100,87.2,100
-8.313,38.932,402.5,D,308.1,1100,269.1,100
-8.417,38.122,334.5,D,300.1,1100,26.3,72
-8.418,38.112,355.4,D,305.4,1100,72.7,97
-8.288,38.976,339.7,D,305.6,1100,31.4,88
-8.409,38.111,329.7,D,302.5,1100,20.1,64
-8.278,38.984,331.3,D,306.2,1100,18.9,74
-8.279,38.974,366.1,D,306.8,1100,94.3,100
-8.572,36.768,322,D,303.3,1100,14.5,68
-8.262,38.963,340.5,D,301.9,1100,32.4,88
-8.264,38.953,346.3,D,303.3,1100,44.2,92
-8.381,38.107,335.4,D,299.6,1100,30.7,81
-8.22,39.007,377.2,D,306,1100,132.6,100
-8.197,39.041,327,D,302.8,1100,12.2,72
-8.181,39.086,326.5,D,308.9,1100,10.8,54
-8.188,39.04,321.3,D,304.7,1100,6.6,43
-8.192,39.012,322.8,D,306.2,1100,9.4,64
-8.212,38.865,326.1,D,307.3,1100,9.9,58
-8.214,38.855,330.2,D,306,1100,15.6,78
-8.177,38.916,321.4,D,304.5,1100,6.4,42
-8.183,38.813,322.6,D,298.3,1100,10.3,23
-8.138,38.866,337.7,D,305.5,1100,27.6,85
-8.14,38.857,328.6,D,304.4,1100,15,75
-8.461,36.536,336.1,D,299.5,1100,40.8,85
-8.503,36.228,327.6,D,307.4,1100,17.6,54
-8.114,38.711,339.3,D,301,1100,35.7,86
-8.115,38.702,340.2,D,300.5,1100,37.2,87
-8.104,38.71,405.6,D,306.9,1100,295.4,100
-8.106,38.7,373,D,299.6,1100,123.6,94
-7.995,39.298,336.4,D,307.7,1100,25.7,76
-8.023,38.966,333.6,D,309.5,1100,17.6,61
-8.025,38.957,325,D,307.5,1100,6.9,41
-7.967,38.773,328,D,309.1,1100,8.1,50
-7.871,39.199,326.7,D,304.7,1100,14.1,66
-8.088,36.96,318.6,D,297,1100,13.4,40
-7.748,39.151,330.6,D,299.1,1100,20.6,78
-7.761,38.994,338.5,D,303.1,1100,29,86
-8.135,35.917,318.7,D,297.3,1100,21.2,56
-8.137,35.904,337.8,D,298.5,1100,60.7,86
-8.026,36.656,325.4,D,305,1100,15.3,39
-8.314,34.449,333.9,D,313.1,1100,52.1,66
-8.274,34.523,327.8,D,305.2,1100,38.4,65
-8.283,34.457,337,D,306.2,1100,61.9,73
-7.694,38.696,328,D,303.7,1100,14.3,56
-7.664,38.843,356.2,D,305.4,1100,68.7,98
-7.635,38.914,323.9,D,297,1100,12.3,42
-7.679,38.532,345.6,D,310.4,1100,42.6,91
-7.681,38.523,350.1,D,309.7,1100,52.2,94
-8.194,34.679,329.6,D,309.2,1100,22.9,57
-7.603,39.012,353.4,D,309.2,1100,56.1,96
-7.604,39.003,348.1,D,305.9,1100,45.1,93
-7.76,37.876,342.1,D,303.8,1100,35.9,73
-7.762,37.866,352.8,D,303.6,1100,61.3,88
-7.83,37.365,362.6,D,306.4,1100,103.8,100
-7.755,37.869,352.7,D,302.7,1100,68.6,96
-7.824,37.379,336.7,D,301.9,1100,38.7,62
-7.825,37.368,350.9,D,304.6,1100,70.5,80
-7.819,37.346,325.7,D,297.1,1100,20.9,57
-7.589,38.713,335.4,D,307.1,1100,21.6,83
-7.591,38.704,332.3,D,307.6,1100,17.8,71
-7.467,39.194,327.1,D,302.9,1100,13.7,71
-7.812,36.2,323.5,D,303.7,1100,15.2,72
-7.814,36.187,321.2,D,303.5,1100,12.9,62
-7.804,36.185,326.5,D,304.7,1100,20.7,62
-7.411,39.003,324.1,D,305.2,1100,8.4,62
-7.412,38.994,326.2,D,307.5,1100,11,70
-7.806,36.192,327.8,D,304.2,1100,21.5,76
-7.407,38.965,326.9,D,306.8,1100,9.8,50
-7.348,38.929,322.4,D,304.6,1100,9.4,17
-7.334,38.837,325.9,D,308.1,1100,12.4,24
-7.305,38.973,325,D,306.2,1100,9.7,64
-7.317,38.891,325.1,D,305.8,1100,11.7,33
-7.318,38.882,327.7,D,305.5,1100,14.6,58
-8.004,33.901,320.8,D,297,1100,28.5,62
-8.006,33.884,320,D,301.8,1100,26,43
-7.285,39.053,332.3,D,308.6,1100,18.2,64
-7.487,37.473,323.9,D,301.8,1100,14.9,32
-7.488,37.463,326.6,D,298.3,1100,18.3,58
-7.256,38.994,325.5,D,307.4,1100,9.2,58
-7.202,39.044,326.1,D,307.8,1100,9.1,65
-7.506,36.737,323.8,D,301,1100,21.5,61
-7.122,39.355,329.4,D,310.8,1100,11.4,72
-7.449,36.854,327.4,D,303,1100,21,61
-7.671,35.012,365.2,D,313.1,1100,173.4,100
-7.66,35.011,334.3,D,311.7,1100,32.1,54
-7.409,36.627,349.8,D,299.1,1100,75.8,94
-7.702,34.243,326.8,D,299.1,1100,37.7,55
-7.69,34.242,326.7,D,298.7,1100,42.2,56
-7.697,34.235,340.5,D,300.4,1100,91.9,88
-7.598,34.873,344.8,D,311.8,1100,70.7,91
-7.6,34.858,363.3,D,314.4,1100,165.5,100
-7.587,34.872,344.6,D,310,1100,72.1,91
-7.589,34.857,369.3,D,314.6,1100,207.7,100
-7.577,34.855,340.5,D,308.2,1100,57.3,88
-7.579,34.84,332,D,310.2,1100,27.4,64
-7.536,34.987,327,D,309.1,1100,15.7,52
-7.201,37.405,326.7,D,305.8,1100,17.6,36
-7.202,37.395,325.9,D,306.6,1100,17.6,33
-7.191,37.404,331.4,D,302.5,1100,23.6,66
-7.192,37.394,332.5,D,301.5,1100,25.4,70
-6.996,38.689,328.8,D,300.7,1100,15.5,0
-7.267,36.765,325.9,D,302.7,1100,20.6,69
-6.922,38.753,327.4,D,300,1100,14.1,69
-8.074,29.736,319.1,D,294.3,1100,100.1,68
-6.874,38.768,328.1,D,305.2,1100,13.5,58
-7.136,36.897,323.5,D,299.4,1100,15,23
-8.072,29.728,317.2,D,294.4,1100,85.5,51
-6.961,37.948,322.2,D,301.5,1100,13.5,57
-6.962,37.938,328.3,D,299.7,1100,20.7,77
-6.815,38.722,326.2,D,305.2,1100,10.6,31
-7.253,35.227,328.7,D,308.3,1100,25.8,58
-7.244,35.212,332.7,D,306.1,1100,38.7,78
-7.01,36.641,326.1,D,304.9,1100,24,44
-7.009,36.635,325,D,303.1,1100,21.8,65
-6.914,36.887,324.3,D,305.5,1100,13.4,44
-6.652,38.255,328.8,D,304.9,1100,16.7,32
-6.827,36.783,321.4,D,300.1,1100,15,49
-6.689,36.817,327,D,303.7,1100,16.1,70
-6.69,36.806,326.4,D,302.7,1100,15.1,69
-6.955,34.364,326.8,D,300.2,1100,34.6,39
-6.481,36.777,331.6,D,307.2,1100,21.8,79
-6.376,37.08,337.6,D,303,1100,37.1,86
-6.37,37.05,319.3,D,298.8,1100,10.5,34
-6.541,35.741,323.9,D,295.3,1100,18.7,64
-6.219,37.408,343.3,D,306.3,1100,43.9,90
-6.22,37.398,331.7,D,304.9,1100,22.2,80
-6.077,38.223,325.8,D,292.2,1100,15.8,65
-6.189,37.242,326.6,D,305.8,1100,13.4,46
-5.942,38.592,326,D,300.2,1100,16.2,71
-6.12,37.243,323.6,D,304.8,1100,10.9,67
-6.367,35.263,338.3,D,307.8,1100,43.6,86
-6.369,35.25,331.1,D,308.4,1100,25.7,76
-6.366,35.258,342.1,D,308.3,1100,54.8,89
-5.9,37.507,323.5,D,303.2,1100,9.9,40
-6.306,34.333,340.5,D,303.1,1100,71.5,88
-5.866,37.506,340,D,307,1100,33.5,88
-6.3,34.327,333.2,D,300.2,1100,47.5,82
-5.752,38.115,317,D,293,1100,7.1,41
-5.755,37.826,318,D,293.9,1100,9.6,48
-5.734,37.855,318.4,D,294.8,1100,8.6,38
-5.624,38.494,327.1,D,306.2,1100,14.2,39
-5.681,38.098,322.1,D,300.4,1100,9.8,55
-5.612,38.455,326.7,D,299,1100,15.9,70
-5.389,39.762,327.2,D,303.7,1100,15,70
-6.139,34.218,327.6,D,301,1100,33.9,64
-5.537,38.467,323.7,D,293.2,1100,12.4,41
-5.538,38.458,372.1,D,300.9,1100,117.2,87
-6.132,34.212,326.5,D,304.2,1100,33.9,59
-5.484,38.58,317.4,D,294.5,1100,5.7,48
-5.531,37.068,344.7,D,302.8,1100,50.2,91
-5.834,34.631,322.7,D,304.1,1100,13.5,63
-5.836,34.616,324.4,D,304.4,1100,17.9,70
-6.435,29.978,309.3,D,282.6,1100,28.1,27
-5.204,39.06,330.1,D,304.1,1100,16.8,70
-5.722,35.263,328.6,D,309,1100,12.6,70
-5.723,35.016,327.4,D,308,1100,16.3,46
-5.781,34.243,336.3,D,300.9,1100,63.5,72
-5.591,35.588,331.5,D,300,1100,29.2,79
-5.595,35.596,328.8,D,302.7,1100,23,65
-5.772,34.252,323,D,299.4,1100,24.4,46
-5.774,34.237,340.2,D,303.1,1100,78.7,88
-5.249,37.901,331.7,D,301,1100,23.8,82
-5.668,34.919,337.3,D,310,1100,41.6,86
-5.682,34.82,380.4,D,308.9,1100,280.2,100
-5.704,34.227,329.3,D,303.1,1100,35.1,79
-5.501,35.66,332.5,D,305,1100,31,77
-5.115,38.391,320.7,D,298.7,1100,9.8,45
-5.47,35.749,353.8,D,308.2,1100,88,96
-5.548,35.119,322.9,D,301.6,1100,15,51
-5.486,35.326,328.9,D,305.7,1100,21.2,71
-5.41,35.728,332.7,D,307.5,1100,27.6,81
-5.444,35.4,325.4,D,306.9,1100,13.5,58
-5.495,34.841,362.7,D,294.7,1100,160.7,100
-5.497,34.827,400.3,D,310.1,1100,478.4,100
-5.375,35.63,340.3,D,306.7,1100,52.1,88
-5.376,35.618,325.3,D,305.1,1100,19.1,72
-5.383,35.568,323.7,D,304.7,1100,12.9,52
-5.428,35.166,329.5,D,308.6,1100,25.3,78
-5.544,34.32,348.3,D,303.6,1100,109,94
-5.488,34.65,350.7,D,303,1100,111.5,95
-5.344,35.381,325.5,D,307.2,1100,12.9,73
-5.3,35.5,322,D,304,1100,11.7,64
-5.311,35.423,333.3,D,304.2,1100,32.1,82
-5.333,35.268,324.3,D,305,1100,17.6,71
-5.309,35.278,326,D,304.6,1100,17.7,62
-5.311,35.265,352,D,306.5,1100,93.7,96
-5.42,34.468,334.1,D,305.6,1100,49.6,74
-5.301,35.264,332.4,D,305.7,1100,33.9,82
-5.308,35.211,334.6,D,305.6,1100,40.3,84
-5.309,35.199,339.5,D,303.4,1100,53.1,88
-5.297,35.21,334.8,D,306.3,1100,39.8,84
-5.299,35.197,343.3,D,304.8,1100,63.5,90
-4.89,38.088,331.7,D,303.3,1100,18.2,81
-5.263,35.266,324.8,D,307.2,1100,16.4,71
-5.28,35.148,332.2,D,306.3,1100,35.2,81
-4.919,37.5,339.1,D,302.9,1100,29.3,83
-4.903,37.478,338.3,D,305.5,1100,29.8,85
-5.261,34.294,338.3,D,305.4,1100,59.3,87
-5.263,34.278,341.7,D,302.5,1100,70.4,89
-4.66,38.545,321.9,D,300.4,1100,9.1,47
-4.549,39.259,324.4,D,305.4,1100,9.4,68
-5.243,34.164,323.8,D,299.6,1100,23.9,38
-5.054,35.491,341.9,D,303.3,1100,56.8,89
-5.047,35.498,331,D,304.6,1100,29.1,78
-5.049,35.485,342.6,D,304.1,1100,58,89
-4.802,37.091,331.2,D,302.1,1100,24.5,78
-4.804,37.081,319.4,D,301.8,1100,9.2,45
-5.021,35.378,327.6,D,306.4,1100,17.8,73
-5.023,35.366,329.7,D,306.6,1100,21.4,77
-4.562,37.426,357.1,D,307.7,1100,69.9,98
-4.563,37.416,354.9,D,309.1,1100,65.3,97
-4.552,37.424,326.6,D,304.3,1100,9,48
-4.554,37.415,331.6,D,304.5,1100,17.2,75
-4.644,36.628,343.1,D,304.2,1100,47.8,89
-4.534,37.283,327.4,D,308.5,1100,13,48
-4.857,34.916,327.6,D,307.6,1100,21,49
-4.859,34.903,327.5,D,307,1100,21.7,61
-4.527,37.286,325.1,D,305.9,1100,11,44
-4.865,34.911,329.4,D,308.1,1100,25,68
-4.587,36.656,322.1,D,301.8,1100,13.8,57
-4.589,36.645,323.3,D,302.2,1100,14.7,62
-4.597,36.374,325.8,D,304.7,1100,14.8,60
-4.598,36.363,326.8,D,304.9,1100,15.7,58
-5.19,31.429,321.5,D,294.1,1100,38.7,32
-4.492,36.168,332.9,D,303.2,1100,26.5,61
-4.494,36.157,347.2,D,308.2,1100,60.1,92
-4.321,37.304,326.5,D,298.5,1100,15.1,62
-4.484,36.156,334.9,D,303.5,1100,31.7,76
-4.486,36.145,355.8,D,303.2,1100,87.2,97
-4.391,35.802,322.4,D,304.1,1100,13.5,24
-3.608,38.44,338.2,D,304.7,1100,26.5,86
-3.483,35.064,341.3,D,308.8,1100,52.9,87
-3.484,35.051,356.4,D,308.4,1100,106.8,98
-3.082,37.545,343.2,D,289.5,1100,48,84
-2.662,40.226,323.5,D,301.8,1100,7.9,63
-2.856,35.899,320.1,D,293.6,1100,11,44
-2.096,35.359,344.7,D,296.1,1100,58.9,92
-1.441,38.788,325.5,D,299.5,1100,10.7,48
-1.132,38.12,322.1,D,299,1100,7.2,22
-1.133,38.111,321.9,D,295.9,1100,7,25
-0.787,38.146,340.9,D,302.6,1100,31,82
-0.276,38.114,339.2,D,307.4,1100,23.8,75
-0.278,38.105,344.6,D,307.2,1100,33.2,90
5.031,36.086,333.8,D,310.5,1100,16.9,52
30.921,31.485,327.1,D,308.6,1110,10.9,65
37.361,36.932,316.5,D,302,1110,24.7,54
38.773,31.436,317,D,305.4,1110,6.8,60
38.615,27.562,318.8,D,301.8,1110,8.5,69
41.879,26.036,324.3,D,299.1,1110,18.2,82
41.877,26.024,325.2,D,298.2,1110,19.4,83
41.417,21.938,314,D,294.7,1110,19.8,44
44.529,41.068,316.4,D,293.5,1110,83.7,66
44.532,41.059,314.5,D,293.5,1110,66.3,61
44.57,41.224,313.9,D,291.1,1110,78.2,18
11.429,43.455,313.2,D,298.7,1105,29.9,56
15.846,40.493,316.3,D,305.5,1105,20.4,66
15.852,40.505,314.7,D,304.1,1105,17.9,62
56.637,161.32,304.5,N,271.8,1050,12.6,60
44.723,-0.814,306.4,D,295.8,1110,5.3,56
44.675,-0.749,309.1,D,294.1,1110,6.7,60
44.478,-0.622,303.8,D,291.6,1110,4.6,53
43.714,3.424,307.9,D,295.7,1110,10.6,53
43.712,3.417,306,D,295.6,1110,8.8,58
43.709,3.435,306.6,D,296.2,1110,9.4,62
44.413,-1.027,305.4,D,294.4,1110,4.9,58
44.407,-0.989,306,D,293.9,1110,5.1,59
44.405,-0.976,308.4,D,294.6,1110,6.2,58
43.732,-0.215,309.9,D,293.7,1110,8.1,65
43.859,-1.167,305.5,D,294.8,1110,4.6,55
42.763,-1.347,311.6,D,296.7,1110,7.7,60
42.761,-1.334,310.9,D,296.8,1110,7.3,58
42.683,-1.48,307.5,D,295.1,1110,5.8,51
41.596,0.462,308.2,D,297,1110,6.1,35
35.469,-5.586,315,D,290.2,1110,8.8,67
35.468,-5.576,310.8,D,291.6,1110,5.4,40
14.283,-7.826,324.8,D,305.1,1120,13.2,73
10.48,-6.401,312.8,D,296.2,1120,10.4,60
11.102,-13.807,310,D,289.3,1120,4.2,46
9.525,-6.481,315.3,D,295.5,1120,12.8,66
7.429,-6.047,312.4,D,291.5,1120,18,66
-24.125,151.527,302.7,N,285.5,1205,29,51
14.875,11.19,334.6,D,305.8,1245,18.2,62
-33.471,27,331.1,D,302.6,1230,49.3,84
-33.474,26.982,316.1,D,301.6,1230,15.8,65
-33.473,26.993,331.6,D,302.6,1230,50.6,83
-33.462,26.862,319.3,D,302.6,1230,19.8,69
-33.466,26.845,320.7,D,302.3,1230,22.2,72
-33.811,24.411,334.8,D,299.5,1230,38,86
-33.814,24.398,336.8,D,301.1,1230,41.8,88
-33.626,24.83,314.5,D,301.7,1230,9.1,53
-33.628,24.817,315,D,303.4,1230,9.8,55
-32.375,28.201,320.5,D,299.6,1230,30.5,68
-32.354,28.241,318.6,D,298.8,1230,24.6,59
-32.358,28.219,354.3,D,303.5,1230,186.8,97
-32.224,23.95,346.4,D,306.6,1230,60.6,92
-32.226,23.938,355.4,D,310.6,1230,85.8,97
-32.216,23.935,355.8,D,309.5,1230,87.3,97
-32.219,23.922,344.3,D,306.5,1230,55.2,90
-31.433,26.179,326.9,D,303.5,1230,36.1,78
-31.436,26.162,318.2,D,302.9,1230,17.8,63
-31.089,27.463,315.4,D,302.8,1230,17.2,57
-30.923,27.173,313.7,D,301.1,1230,13.7,42
-30.205,28.954,320.5,D,304.5,1230,37.4,70
-30.211,28.927,315.4,D,303.8,1230,18,59
-29.959,29.932,311.9,D,294.3,1230,32.2,37
-30.202,28.949,322.5,D,304.1,1230,45.4,73
-29.862,28.957,322.5,D,297.8,1230,56.8,74
-29.677,29.525,313,D,298.7,1230,30.2,44
-29.678,29.521,311.2,D,298.3,1230,24.2,33
-29.449,29.073,316.4,D,299.9,1230,35.3,62
-29.448,29.069,317.4,D,299.8,1230,35.6,59
-28.52,29.642,312.4,D,295.4,1230,28.1,37
-28.121,30.032,314.2,D,295,1230,44.9,56
-28.128,30.029,312.8,D,295.5,1230,33.9,32
-28.714,24.503,339.9,D,312.5,1230,50.2,87
-28.704,24.5,376.5,D,318.1,1230,213.8,100
-28.706,24.486,338.5,D,315.4,1230,43.5,85
-28.691,24.513,337.2,D,309.7,1230,41.5,84
-28.693,24.498,344,D,317.7,1230,61,90
-28.68,24.51,357.7,D,312.5,1230,111.2,98
-28.683,24.496,348.5,D,318.1,1230,73.5,93
-28.667,24.523,332.2,D,311.2,1230,27.9,72
-28.669,24.508,421.2,D,327.2,1230,669,100
-28.672,24.493,367,D,321.6,1230,152.4,100
-28.659,24.505,341.5,D,315.2,1230,49.5,88
-28.661,24.491,327.9,D,315.9,1230,14.6,45
-28.633,24.509,326.4,D,314.4,1230,14,26
-28.486,24.685,326.1,D,307,1230,25.1,50
-28.877,22.088,325.5,D,310.8,1230,9,47
-27.495,29.23,317.7,D,295,1230,48.9,57
-28.772,20.809,344.7,D,313.5,1230,35,89
-28.774,20.798,349,D,313.7,1230,44.7,93
-28.776,20.788,331.1,D,311.6,1230,14.3,72
-28.851,18.619,380,D,315.6,1230,143.1,100
-28.853,18.609,328.5,D,316.5,1230,9.2,70
-27.259,24.689,336.8,D,314.5,1230,45.5,84
-27.262,24.673,339.9,D,314.5,1230,54.1,87
-25.657,28.412,318.6,D,294.4,1230,48.5,45
-25.821,27.565,352.8,D,293.7,1230,255.8,0
-25.66,28.408,317.8,D,296.1,1230,43.5,52
-25.833,27.561,325.4,D,292.9,1230,72.4,0
-25.489,29.066,329.6,D,299.2,1230,123.4,73
-25.496,29.034,322.9,D,296.1,1230,75.2,39
-25.739,27.347,330.7,D,304,1230,85.9,77
-24.649,20.121,386.5,D,324.2,1230,164.8,100
-24.651,20.111,360.9,D,325.4,1230,67.9,100
-24.64,20.12,380.8,D,328.8,1230,137.3,100
-24.642,20.109,395.8,D,333.9,1230,213.8,100
36.466,9.159,324.8,D,306.5,1250,15.9,70
36.464,9.144,324.4,D,308.1,1250,15.3,69
36.423,7.151,322.8,D,304.3,1250,11.9,70
36.422,7.139,322.1,D,304.2,1250,10.9,68
36.799,9.359,331.3,D,303,1250,32.9,52
36.475,4.992,326.3,D,299.8,1250,16.3,80
37.418,13.633,314.7,D,297.3,1250,27.3,62
39.661,-0.237,335.4,D,294.9,1250,40.1,56
39.659,-0.251,349,D,297.1,1250,76,95
39.66,-0.242,335.5,D,296.5,1250,43,88
39.657,-0.256,323.6,D,294.7,1250,21.6,57
39.67,-0.244,324,D,291.9,1250,23.6,80
39.667,-0.259,318.7,D,294.7,1250,16,57
42.691,2.754,310.7,D,297.2,1250,6,70
43.447,4.888,310.1,D,299.7,1250,6.2,46
43.4,3.061,308.1,D,296.7,1250,4.5,57
44.554,0.091,309.4,D,296.5,1250,6.3,63
44.442,-0.578,313.4,D,293,1250,11.4,72
44.674,-0.747,305.1,D,291.7,1250,4.2,39
-6.556,14.223,334.1,D,297.5,1240,26.2,63
-6.558,14.214,323.3,D,297.9,1240,11.8,52
-6.606,13.811,321.9,D,296.2,1240,7.9,60
-6.428,14.928,322.1,D,299.6,1240,8.5,67
-6.445,14.62,343.1,D,297.7,1240,36.8,90
-6.446,14.611,373.2,D,300,1240,114.5,100
-6.448,14.602,331.4,D,299.4,1240,17.4,80
-6.515,14.125,337,D,301.5,1240,25.6,86
-6.517,14.116,358.5,D,301.9,1240,69.9,99
-6.522,14.08,345.3,D,300.7,1240,39.3,92
-6.523,14.07,323.7,D,301,1240,7.5,70
-6.436,14.619,327.7,D,298,1240,14.8,73
-6.437,14.61,368.9,D,300.5,1240,100.7,100
-6.439,14.601,335.5,D,301,1240,23.4,85
-6.669,12.955,321.6,D,290.7,1240,8.2,58
-6.428,14.609,338.7,D,300.7,1240,29.6,87
-6.43,14.6,328.6,D,300.3,1240,14,78
-6.431,14.591,340,D,300.7,1240,30,88
-6.538,13.83,320.8,D,295.7,1240,8.1,54
-6.659,12.964,327.5,D,288.8,1240,15,76
-6.66,12.954,330,D,290.3,1240,19,79
-6.366,14.983,333.2,D,300.4,1240,21.6,82
-6.389,14.822,327,D,301,1240,12.3,60
-6.449,14.401,316.3,D,294.4,1240,5.7,32
-6.345,15.066,324.7,D,301,1240,10.6,71
-6.439,14.403,332.4,D,297.8,1240,23.4,81
-6.208,15.889,337.1,D,298.4,1240,30.2,83
-6.257,15.55,319.1,D,297,1240,8.9,51
-6.326,14.944,324.3,D,299.5,1240,12.3,70
-6.409,14.298,330,D,299.5,1240,17.5,79
-6.63,12.72,332.9,D,289.4,1240,23.9,82
-6.631,12.71,348.1,D,292.9,1240,54.3,93
-5.969,17.263,330,D,301.6,1240,21.1,80
-6.314,14.897,324.8,D,299.6,1240,11.2,52
-6.36,14.575,321.4,D,300,1240,6.2,49
-6.299,14.94,338.1,D,296.4,1240,32.2,86
-6.305,14.896,344.1,D,301.3,1240,39.9,91
-6.496,13.476,319.7,D,290.1,1240,9,59
-6.487,13.474,321.5,D,291.4,1240,10.5,62
-6.294,14.769,326.8,D,300,1240,12.1,70
-6.362,14.294,323.3,D,297.9,1240,9.7,64
-6.414,13.931,325.1,D,295.8,1240,10.5,60
-6.472,13.456,316.9,D,291.5,1240,5.9,37
-6.144,15.629,322.5,D,298.4,1240,10.6,37
-6.334,14.299,326.4,D,300.5,1240,11.9,74
-6.268,14.701,327.3,D,302.5,1240,11.9,67
-6.171,15.309,327.6,D,294.9,1240,16.2,60
-6.218,14.986,325.7,D,298.1,1240,13.7,72
-6.219,14.977,325.6,D,297.6,1240,13.7,71
-6.259,14.7,337.5,D,300.1,1240,25.2,86
-6.26,14.691,328.8,D,300.2,1240,14.2,65
-6.332,14.188,320.3,D,298.8,1240,6.9,39
-6.152,15.38,324.5,D,293.8,1240,14.3,69
-6.164,15.298,321.8,D,295.6,1240,8.8,54
-6.302,14.331,337.8,D,299.2,1240,28.4,86
-6.303,14.322,344.2,D,300.9,1240,38.9,91
-6.416,13.525,319.9,D,292.6,1240,9.2,60
-6.5,12.919,320.9,D,293.9,1240,10.4,64
-6.502,12.909,320.9,D,294.9,1240,10.8,58
-6.208,14.929,325.9,D,298.6,1240,13.5,72
